C-1,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,DM1,DM2,DM3,DM4,DM5,DM6,DM7,DM8,DM9,DM10,DM11,DM12,DM13,DM14,DM15,DM16,DM17,DM18,DM19,DM20,DM21,DM22,DM23,DM24,DM25,DM26,DM27,DM28,DM29,DM30,DM31,DM32,DM33,DM34,DM35,DM36,DM37,DM38,DM39,DM40,DM41,DM42,DM43,DM44,DM45,DM46,DM47,DM48,DM49,DM50,DM51,DM52,DM53,DM54,DM55,DM56,DM57,DM58,DM59,DM60,DM61,DM62,DM63,DM64,DM65,DM66,DM67,DM68,DM69,DM70,DM71,DM72,DM73,DM74,DM75,DM76,DM77,DM78,DM79,DM80,DM81,DM82,DM83,DM84,DM85,DM86,DM87,DM88,DM89,DM90,DM91,DM92,DM93,DM94,DM95,DM96,DM97,DM98,DM99,DM100,DM101,DM102,DM103,DM104,DM105,DM106,DM107,DM108,DM109,DM110,DM111,DM112,DM113,DM114,DM115,DM116,DM117,DM118,DM119,DM120,DM121,DM122,DM123,DM124,DM125,DM126,DM127,DM128,DM129,DM130,DM131,DM132,DM133,DM134,DM135,DM136,DM137,DM138,DM139,DM140,DM141,DM142,DM143,DM144,DM145,DM146,DM147,DM148,DM149,DM150,DM151,DM152,DM153,DM154,DM155,DM156,DM157,DM158,DM159,DM160,DM161,DM162,DM163,DM164,DM165,DM166,DM167,DM168,DM169
T39,39,"Thermal Piece for 12"" Pipe for Pilot Ope. Relief V. (PZV-002) Mark: 35A",Null,Null,貯槽,貯槽,丸屋根型,配管・継手類,配管,炭素鋼,炭素鋼_TS_490MPa未満,Null,無,42,35,35,0.1082,Null,あり,液相,中性,無機ガス,大気,大気,水溶液,海水,海水,無機塩,ハロゲン化物,塩化ナトリウム,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T40,40,"Thermal Piece for 12"" Pipe for Pilot Ope. Relief V. (PZV-003) Mark: 35A",Null,Null,貯槽,貯槽,丸屋根型,配管・継手類,配管,炭素鋼,炭素鋼_TS_490MPa未満,Null,無,42,35,35,0.1082,Null,あり,液相,中性,無機ガス,大気,大気,水溶液,海水,海水,無機塩,ハロゲン化物,塩化ナトリウム,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T41,41,"Thermal Piece for 12"" Pipe for Pilot Ope. Relief V. (PZV-004) Mark: 35A",Null,Null,貯槽,貯槽,丸屋根型,配管・継手類,配管,炭素鋼,炭素鋼_TS_490MPa未満,Null,無,42,35,35,0.1082,Null,あり,液相,中性,無機ガス,大気,大気,水溶液,海水,海水,無機塩,ハロゲン化物,塩化ナトリウム,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T42,42,"12"" Pipe for Pilot Ope. Relief V. (PZV-001) Mark: 35A",Null,Null,貯槽,貯槽,丸屋根型,配管・継手類,配管,炭素鋼,炭素鋼_TS_490MPa未満,Null,無,42,35,35,0.1082,Null,あり,液相,中性,無機ガス,大気,大気,水溶液,海水,海水,無機塩,ハロゲン化物,塩化ナトリウム,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T43,43,"12"" Pipe for Pilot Ope. Relief V. (PZV-002) Mark: 35A",Null,Null,貯槽,貯槽,丸屋根型,配管・継手類,配管,炭素鋼,炭素鋼_TS_490MPa未満,Null,無,42,35,35,0.1082,Null,あり,液相,中性,無機ガス,大気,大気,水溶液,海水,海水,無機塩,ハロゲン化物,塩化ナトリウム,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T44,44,"12"" Pipe for Pilot Ope. Relief V. (PZV-003) Mark: 35A",Null,Null,貯槽,貯槽,丸屋根型,配管・継手類,配管,炭素鋼,炭素鋼_TS_490MPa未満,Null,無,42,35,35,0.1082,Null,あり,液相,中性,無機ガス,大気,大気,水溶液,海水,海水,無機塩,ハロゲン化物,塩化ナトリウム,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T45,45,"12"" Pipe for Pilot Ope. Relief V. (PZV-004) Mark: 35A",Null,Null,貯槽,貯槽,丸屋根型,配管・継手類,配管,炭素鋼,炭素鋼_TS_490MPa未満,Null,無,42,35,35,0.1082,Null,あり,液相,中性,無機ガス,大気,大気,水溶液,海水,海水,無機塩,ハロゲン化物,塩化ナトリウム,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T46,46,"Thermal Piece for 10"" Pipe for Pilot Ope. Relief V. (PZV-005) (20-BD-6004-1L1) Mark: 35B",Null,Null,貯槽,貯槽,丸屋根型,配管・継手類,配管,炭素鋼,炭素鋼_TS_490MPa未満,Null,無,42,35,35,0.1082,Null,あり,液相,中性,無機ガス,大気,大気,水溶液,海水,海水,無機塩,ハロゲン化物,塩化ナトリウム,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T47,47,"Thermal Piece for 10"" Pipe for Pilot Ope. Relief V. (PZV-006) (20-BD-6004-1L1) Mark: 35B",Null,Null,貯槽,貯槽,丸屋根型,配管・継手類,配管,炭素鋼,炭素鋼_TS_490MPa未満,Null,無,42,35,35,0.1082,Null,あり,液相,中性,無機ガス,大気,大気,水溶液,海水,海水,無機塩,ハロゲン化物,塩化ナトリウム,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T48,48,"10"" Pipe for Pilot Ope. Relief V. (PZV-005) (20-BD-6004-1L1) Mark: 35B",Null,Null,貯槽,貯槽,丸屋根型,配管・継手類,配管,炭素鋼,炭素鋼_TS_490MPa未満,Null,無,42,35,35,0.1082,Null,あり,液相,中性,無機ガス,大気,大気,水溶液,海水,海水,無機塩,ハロゲン化物,塩化ナトリウム,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T49,49,"10"" Pipe for Pilot Ope. Relief V. (PZV-006) (20-BD-6004-1L1) Mark: 35B",Null,Null,貯槽,貯槽,丸屋根型,配管・継手類,配管,炭素鋼,炭素鋼_TS_490MPa未満,Null,無,42,35,35,0.1082,Null,あり,液相,中性,無機ガス,大気,大気,水溶液,海水,海水,無機塩,ハロゲン化物,塩化ナトリウム,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T50,50,"Thermal Piece for 6"" Pipe for Vapor from Referig. Unit (6-P-6115-3L1) Mark: 36",Null,Null,貯槽,貯槽,丸屋根型,配管・継手類,配管,炭素鋼,炭素鋼_TS_490MPa未満,Null,無,42,35,35,0.1082,Null,あり,液相,中性,無機ガス,大気,大気,水溶液,海水,海水,無機塩,ハロゲン化物,塩化ナトリウム,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T51,51,"6"" Pipe for Vapor from Referig. Unit (6-P-6115-3L1) Mark: 36",Null,Null,貯槽,貯槽,丸屋根型,配管・継手類,配管,炭素鋼,炭素鋼_TS_490MPa未満,Null,無,42,35,35,0.1082,Null,あり,液相,中性,無機ガス,大気,大気,水溶液,海水,海水,無機塩,ハロゲン化物,塩化ナトリウム,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T52,52,"3/4"" Roof Nozzle for Pres.Trans. (PS-004) Mark: 45",Null,Null,貯槽,貯槽,丸屋根型,配管・継手類,ノズル,炭素鋼,炭素鋼_TS_490MPa未満,Null,無,42,35,35,0.1082,Null,あり,液相,中性,無機ガス,大気,大気,水溶液,海水,海水,無機塩,ハロゲン化物,塩化ナトリウム,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T53,53,"3/4"" Roof Nozzle for Pres.Trans. (PT-003) Mark: 45",Null,Null,貯槽,貯槽,丸屋根型,配管・継手類,ノズル,炭素鋼,炭素鋼_TS_490MPa未満,Null,無,42,35,35,0.1082,Null,あり,液相,中性,無機ガス,大気,大気,水溶液,海水,海水,無機塩,ハロゲン化物,塩化ナトリウム,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T54,54,"3/4"" Roof Nozzle for Pres.Trans. (PT-001/002) Mark: 45",Null,Null,貯槽,貯槽,丸屋根型,配管・継手類,ノズル,炭素鋼,炭素鋼_TS_490MPa未満,Null,無,42,35,35,0.1082,Null,あり,液相,中性,無機ガス,大気,大気,水溶液,海水,海水,無機塩,ハロゲン化物,塩化ナトリウム,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T55,55,"6"" Pipe for Liq. Level Gage (LT-001) Mark: 46",Null,Null,貯槽,貯槽,丸屋根型,配管・継手類,配管,炭素鋼,炭素鋼_TS_490MPa未満,Null,無,42,35,35,0.1082,Null,あり,液相,中性,無機ガス,大気,大気,水溶液,海水,海水,無機塩,ハロゲン化物,塩化ナトリウム,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T56,56,"6"" Pipe for Liq. Level Gage (LT-002) Mark: 46",Null,Null,貯槽,貯槽,丸屋根型,配管・継手類,配管,炭素鋼,炭素鋼_TS_490MPa未満,Null,無,42,35,35,0.1082,Null,あり,液相,中性,無機ガス,大気,大気,水溶液,海水,海水,無機塩,ハロゲン化物,塩化ナトリウム,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T57,57,"6"" Pipe for Level Switch (LS-003) Mark: 50",Null,Null,貯槽,貯槽,丸屋根型,配管・継手類,配管,炭素鋼,炭素鋼_TS_490MPa未満,Null,無,42,35,35,0.1082,Null,あり,液相,中性,無機ガス,大気,大気,水溶液,海水,海水,無機塩,ハロゲン化物,塩化ナトリウム,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T58,58,"6"" Pipe for Level Switch (LS-004) Mark: 50",Null,Null,貯槽,貯槽,丸屋根型,配管・継手類,配管,炭素鋼,炭素鋼_TS_490MPa未満,Null,無,42,35,35,0.1082,Null,あり,液相,中性,無機ガス,大気,大気,水溶液,海水,海水,無機塩,ハロゲン化物,塩化ナトリウム,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T59,59,"1/2"" Tube For Pilot Ope. Relief V. (PZV-001) Mark: 51",Null,Null,貯槽,貯槽,丸屋根型,配管・継手類,配管,炭素鋼,炭素鋼_TS_490MPa未満,Null,無,42,35,35,0.1082,Null,あり,液相,中性,無機ガス,大気,大気,水溶液,海水,海水,無機塩,ハロゲン化物,塩化ナトリウム,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T60,60,"1/2"" Tube For Pilot Ope. Relief V. (PZV-002) Mark: 51",Null,Null,貯槽,貯槽,丸屋根型,配管・継手類,配管,炭素鋼,炭素鋼_TS_490MPa未満,Null,無,42,35,35,0.1082,Null,あり,液相,中性,無機ガス,大気,大気,水溶液,海水,海水,無機塩,ハロゲン化物,塩化ナトリウム,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T61,61,"1/2"" Tube For Pilot Ope. Relief V. (PZV-003) Mark: 51",Null,Null,貯槽,貯槽,丸屋根型,配管・継手類,配管,炭素鋼,炭素鋼_TS_490MPa未満,Null,無,42,35,35,0.1082,Null,あり,液相,中性,無機ガス,大気,大気,水溶液,海水,海水,無機塩,ハロゲン化物,塩化ナトリウム,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T62,62,"1/2"" Tube For Pilot Ope. Relief V. (PZV-004) Mark: 51",Null,Null,貯槽,貯槽,丸屋根型,配管・継手類,配管,炭素鋼,炭素鋼_TS_490MPa未満,Null,無,42,35,35,0.1082,Null,あり,液相,中性,無機ガス,大気,大気,水溶液,海水,海水,無機塩,ハロゲン化物,塩化ナトリウム,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T63,63,"1/2"" Tube For Pilot Ope. Relief V. (PZV-005) Mark: 51",Null,Null,貯槽,貯槽,丸屋根型,配管・継手類,配管,炭素鋼,炭素鋼_TS_490MPa未満,Null,無,42,35,35,0.1082,Null,あり,液相,中性,無機ガス,大気,大気,水溶液,海水,海水,無機塩,ハロゲン化物,塩化ナトリウム,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
